,name,Eyes,Plumage,Beak,Hat,Clothes,Accessories,trait_n,Eyes_rarity,Plumage_rarity,Beak_rarity,Hat_rarity,Clothes_rarity,Accessories_rarity,mean_trait_rarity,min_trait_rarity,max_trait_rarity
0,Toucan Gang #1834,Robin,Regular,Regular,Red Headband,Ninja Suit,,5,0.06688963210702341,0.5440488565488566,0.4744022869022869,0.025281417235652335,0.018541409147095178,,0.22583272038818292,0.018541409147095178,0.5440488565488566
0,Toucan Gang #5920,Cyborg,Regular,Regular,,Gladiator,,4,0.050775311644876864,0.5440488565488566,0.4744022869022869,,0.016952145505915592,,0.271544650150484,0.016952145505915592,0.5440488565488566
0,Toucan Gang #2363,Scar,Regular,Regular,Banana,Blue Tank Top,,5,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.026204096696807528,0.0280769909941727,,0.2350998059122192,0.026204096696807528,0.5440488565488566
0,Toucan Gang #9731,Scar,Regular,Albino,,Dalton,,4,0.10276679841897234,0.5440488565488566,0.05197505197505198,,0.028783330390252517,,0.18189350933328335,0.028783330390252517,0.5440488565488566
0,Toucan Gang #3690,,Regular,Red Devil,Cop,Ninja Suit,,4,,0.5440488565488566,0.02027027027027027,0.02768038383465584,0.018541409147095178,,0.1526352299502195,0.018541409147095178,0.5440488565488566
0,Toucan Gang #1622,Devil,Regular,Regular,Toucamon,Polo,,5,0.04530252356339313,0.5440488565488566,0.4744022869022869,0.026573168481269605,0.024721878862793572,,0.22300974287171998,0.024721878862793572,0.5440488565488566
0,Toucan Gang #6866,,Regular,Red Macaw,Fireman,Blue Stripes,,4,,0.5440488565488566,0.05275467775467776,0.028049455619117918,0.029136500088292425,,0.16349737250273616,0.028049455619117918,0.5440488565488566
0,Toucan Gang #2417,,Cheetah,Regular,Flower,Yellow Jersey,,4,,0.028066528066528068,0.4744022869022869,0.026942240265731686,0.02895991523927247,,0.13959274261845478,0.026942240265731686,0.4744022869022869
0,Toucan Gang #7944,,Chameleon,Alien,,,,2,,0.036642411642411644,0.014033264033264034,,,,0.02533783783783784,0.014033264033264034,0.036642411642411644
0,Toucan Gang #4264,Furious,Parakeet,Cockatiel,Party Hat,,,4,0.11675281240498632,0.04677754677754678,0.04196985446985447,0.028233991511348956,,,0.05843355129093413,0.028233991511348956,0.11675281240498632
0,Toucan Gang #7425,Crying,Regular,Regular,Cop,Lumberjack,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.02768038383465584,0.029136500088292425,,0.23840416795581562,0.02768038383465584,0.5440488565488566
0,Toucan Gang #6145,,Regular,Regular,Cap,Green Racing Suit,,4,,0.5440488565488566,0.4744022869022869,0.026573168481269605,0.021896521278474308,,0.26673020830272187,0.021896521278474308,0.5440488565488566
0,Toucan Gang #4105,,Regular,Zombie,Top Hat,Black Stripes,,4,,0.5440488565488566,0.013903326403326404,0.02971027864919727,0.027370651598092884,,0.1537582782998683,0.013903326403326404,0.5440488565488566
0,Toucan Gang #8104,,Regular,Regular Open,,Lumberjack,,3,,0.5440488565488566,0.027936590436590438,,0.029136500088292425,,0.20037398235791315,0.027936590436590438,0.5440488565488566
0,Toucan Gang #7453,,Blue Macaw,Alien,Peter Toupan,,,3,,0.04573804573804574,0.014033264033264034,0.028972135080273114,,,0.029581148283860964,0.014033264033264034,0.04573804573804574
0,Toucan Gang #7327,Stoner,Regular,Regular,Samurai,,,4,0.12100942535725144,0.5440488565488566,0.4744022869022869,0.02214430706772467,,,0.29040121896902993,0.02214430706772467,0.5440488565488566
0,Toucan Gang #1861,,Regular,Regular,,Fireman,,3,,0.5440488565488566,0.4744022869022869,,0.026487727352993113,,0.34831295693471226,0.026487727352993113,0.5440488565488566
0,Toucan Gang #2859,,Red Macaw,Regular,,Pirate,,3,,0.048466735966735966,0.4744022869022869,,0.02754723644711284,,0.18347208643871193,0.02754723644711284,0.4744022869022869
0,Toucan Gang #1299,,Zebra,Blue Macaw,Gladiator,Polo,,4,,0.02053014553014553,0.05353430353430354,0.02251337885218675,0.024721878862793572,,0.030324926694857347,0.02053014553014553,0.05353430353430354
0,Toucan Gang #8660,,Cyborg,Regular,Blue Headband,Pharaoh,,4,,0.013773388773388774,0.4744022869022869,0.028049455619117918,0.01642239095885573,,0.13316188056341235,0.013773388773388774,0.4744022869022869
0,Toucan Gang #9379,,Red Macaw,Red Macaw,Military,,,3,,0.048466735966735966,0.05275467775467776,0.028418527403579995,,,0.04321331370833124,0.028418527403579995,0.05275467775467776
0,Toucan Gang #6748,,Regular,Red Devil,,,,2,,0.5440488565488566,0.02027027027027027,,,,0.28215956340956344,0.02027027027027027,0.5440488565488566
0,Toucan Gang #4333,,Regular,Albino,Cop,Cop,,4,,0.5440488565488566,0.05197505197505198,0.02768038383465584,0.02595797280593325,,0.1624155662911244,0.02595797280593325,0.5440488565488566
0,Toucan Gang #7427,,Parakeet,Regular,Detective,Blue Jersey,,4,,0.04677754677754678,0.4744022869022869,0.028972135080273114,0.02754723644711284,,0.1444248013018049,0.02754723644711284,0.4744022869022869
0,Toucan Gang #7343,Sleepy,Cockatiel,Albino Open,,,,3,0.11705685618729098,0.04054054054054054,0.010524948024948026,,,,0.05604078158425985,0.010524948024948026,0.11705685618729098
0,Toucan Gang #2130,,Parakeet,Regular,Halo,Lab Coat,,4,,0.04677754677754678,0.4744022869022869,0.021406163498800517,0.027194066749072928,,0.14244501598192677,0.021406163498800517,0.4744022869022869
0,Toucan Gang #111,,Gold,Regular,Party Hat,Military,,4,,0.012084199584199585,0.4744022869022869,0.028233991511348956,0.033551121313791274,,0.13706789982790668,0.012084199584199585,0.4744022869022869
0,Toucan Gang #6042,,Alien,Gold Open,Rasta,Black Stripes,,4,,0.008575883575883576,0.010005197505197506,0.019745340468721166,0.027370651598092884,,0.016424268286973784,0.008575883575883576,0.027370651598092884
0,Toucan Gang #9782,Stoner,Cockatiel,Gold,Fireman,Blue Stripes,,5,0.12100942535725144,0.04054054054054054,0.031185031185031187,0.028049455619117918,0.029136500088292425,,0.049984190558046704,0.028049455619117918,0.12100942535725144
0,Toucan Gang #8502,,Cockatiel,Regular,,,Mummy,3,,0.04054054054054054,0.4744022869022869,,,0.5178197064989518,0.34425417798059305,0.04054054054054054,0.5178197064989518
0,Toucan Gang #9578,,Regular,Red Devil,Top Hat,Detective,,4,,0.5440488565488566,0.02027027027027027,0.02971027864919727,0.032138442521631644,,0.15654196199748896,0.02027027027027027,0.5440488565488566
0,Toucan Gang #7352,,Regular,Regular,Chef Hat,Black Stripes,,4,,0.5440488565488566,0.4744022869022869,0.02472780955895922,0.027370651598092884,,0.2676374011520489,0.02472780955895922,0.5440488565488566
0,Toucan Gang #7285,,Cheetah,Regular,Peter Toupan,Toga,,4,,0.028066528066528068,0.4744022869022869,0.028972135080273114,0.027017481900052976,,0.13961460798728526,0.027017481900052976,0.4744022869022869
0,Toucan Gang #4329,,Regular,Zombie,,,Mummy,3,,0.5440488565488566,0.013903326403326404,,,0.5178197064989518,0.3585906298170449,0.013903326403326404,0.5440488565488566
0,Toucan Gang #2606,Sleepy,Regular,Cockatiel,,Military,Mummy,5,0.11705685618729098,0.5440488565488566,0.04196985446985447,,0.033551121313791274,0.5178197064989518,0.250889279003749,0.033551121313791274,0.5440488565488566
0,Toucan Gang #8711,Furious,Regular,Regular,Pharaoh,Yellow Jersey,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.013102048348403764,0.02895991523927247,,0.23545318388876124,0.013102048348403764,0.5440488565488566
0,Toucan Gang #2781,,Regular,Regular,Borsalino,Captain Toucan,,4,,0.5440488565488566,0.4744022869022869,0.01919173279202805,0.017658484901995408,,0.2638253402862918,0.017658484901995408,0.5440488565488566
0,Toucan Gang #4341,Sleepy,Rainbow,Cyborg,,,,3,0.11705685618729098,0.017411642411642413,0.01988045738045738,,,,0.05144965199313026,0.017411642411642413,0.11705685618729098
0,Toucan Gang #9277,,Cockatiel,Regular,,Blue Tank Top,,3,,0.04054054054054054,0.4744022869022869,,0.0280769909941727,,0.18100660614566674,0.0280769909941727,0.4744022869022869
0,Toucan Gang #366,,Parakeet,Diamond,,Pink Stripes,,3,,0.04677754677754678,0.0242983367983368,,0.03019600918241215,,0.03375729758609858,0.0242983367983368,0.04677754677754678
0,Toucan Gang #9519,,Gold,Cockatiel,Samurai,,,3,,0.012084199584199585,0.04196985446985447,0.02214430706772467,,,0.025399453707259576,0.012084199584199585,0.04196985446985447
0,Toucan Gang #8193,Furious,Regular,Regular,Nindo,,,4,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.02583502491234545,,,0.29025974519211883,0.02583502491234545,0.5440488565488566
0,Toucan Gang #9770,,Regular,Regular,Samurai,Polo,,4,,0.5440488565488566,0.4744022869022869,0.02214430706772467,0.024721878862793572,,0.2663293323454155,0.02214430706772467,0.5440488565488566
0,Toucan Gang #637,,Regular,Regular,Devil Horns,Red Racing Suit,,4,,0.5440488565488566,0.4744022869022869,0.023436058313341945,0.01995408793925481,,0.2654603224259351,0.01995408793925481,0.5440488565488566
0,Toucan Gang #9191,,Regular,Regular,Peter Toupan,Toga,,4,,0.5440488565488566,0.4744022869022869,0.028972135080273114,0.027017481900052976,,0.26861019010786746,0.027017481900052976,0.5440488565488566
0,Toucan Gang #3643,,Red Macaw,Regular,Toucamon,Scarf,,4,,0.048466735966735966,0.4744022869022869,0.026573168481269605,0.029136500088292425,,0.14464467285964622,0.026573168481269605,0.4744022869022869
0,Toucan Gang #7688,Furious,Regular,Blue Macaw Open,Captain Toucan,Purple Jersey,,5,0.11675281240498632,0.5440488565488566,0.011174636174636175,0.019560804576490128,0.028783330390252517,,0.14406408801904436,0.011174636174636175,0.5440488565488566
0,Toucan Gang #3852,,Regular,Gold,,Captain Toucan,,3,,0.5440488565488566,0.031185031185031187,,0.017658484901995408,,0.19763079087862775,0.017658484901995408,0.5440488565488566
0,Toucan Gang #9188,,Cockatiel,Zombie,Rasta,,,3,,0.04054054054054054,0.013903326403326404,0.019745340468721166,,,0.024729735804196035,0.013903326403326404,0.04054054054054054
0,Toucan Gang #7442,,Cockatiel,Regular,Detective,Peter Toupan,,4,,0.04054054054054054,0.4744022869022869,0.028972135080273114,0.025781387956913298,,0.14242408762000347,0.025781387956913298,0.4744022869022869
0,Toucan Gang #1850,Crying,Regular,Regular,Halo,,,4,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.021406163498800517,,,0.28915252983873263,0.021406163498800517,0.5440488565488566
0,Toucan Gang #9286,,Parakeet,Regular,,Captain Toucan,,3,,0.04677754677754678,0.4744022869022869,,0.017658484901995408,,0.1796127728606097,0.017658484901995408,0.4744022869022869
0,Toucan Gang #6750,,Cyborg,Regular,Laurel,Black Stripes,,4,,0.013773388773388774,0.4744022869022869,0.029894814541428307,0.027370651598092884,,0.13636028545379925,0.013773388773388774,0.4744022869022869
0,Toucan Gang #8480,Scar,Regular,Red Macaw,,,,3,0.10276679841897234,0.5440488565488566,0.05275467775467776,,,,0.23319011090750222,0.05275467775467776,0.5440488565488566
0,Toucan Gang #1993,,White,Regular,Vader,Cowboy,,4,,0.03755197505197505,0.4744022869022869,0.002029894814541428,0.027194066749072928,,0.13529455587946906,0.002029894814541428,0.4744022869022869
0,Toucan Gang #1942,,Regular,Diamond Open,Unicorn,,,3,,0.5440488565488566,0.004937629937629938,0.019745340468721166,,,0.18957727565173588,0.004937629937629938,0.5440488565488566
0,Toucan Gang #1041,Laser,Red Devil,Regular,,ToucanX,,4,0.07236242018850715,0.017411642411642413,0.4744022869022869,,0.003708281829419036,,0.14197115783296388,0.003708281829419036,0.4744022869022869
0,Toucan Gang #3747,,Regular,Regular,Banana,Toga,,4,,0.5440488565488566,0.4744022869022869,0.026204096696807528,0.027017481900052976,,0.26791818051200106,0.026204096696807528,0.5440488565488566
0,Toucan Gang #7485,Furious,Albino,Parakeet,Pharaoh,,,4,0.11675281240498632,0.028846153846153848,0.0498960498960499,0.013102048348403764,,,0.052149266123898454,0.013102048348403764,0.11675281240498632
0,Toucan Gang #1102,,Regular,Gold Open,Captain Toucan,Green Racing Suit,,4,,0.5440488565488566,0.010005197505197506,0.019560804576490128,0.021896521278474308,,0.14887784497725462,0.010005197505197506,0.5440488565488566
0,Toucan Gang #8293,,Regular,Blue Macaw,Pharaoh,Magician,,4,,0.5440488565488566,0.05353430353430354,0.013102048348403764,0.028783330390252517,,0.1598671347054541,0.013102048348403764,0.5440488565488566
0,Toucan Gang #9980,,Red Devil,Regular,,Polo,,3,,0.017411642411642413,0.4744022869022869,,0.024721878862793572,,0.17217860272557428,0.017411642411642413,0.4744022869022869
0,Toucan Gang #9189,,Cheetah,Regular,Unicorn,,,3,,0.028066528066528068,0.4744022869022869,0.019745340468721166,,,0.1740713851458454,0.019745340468721166,0.4744022869022869
0,Toucan Gang #3936,,Regular,Cockatiel,,Ninja Suit,,3,,0.5440488565488566,0.04196985446985447,,0.018541409147095178,,0.20152004005526872,0.018541409147095178,0.5440488565488566
0,Toucan Gang #2884,,Zebra,Regular Open,Ninja,,,3,,0.02053014553014553,0.027936590436590438,0.010703081749400259,,,0.019723272572045408,0.010703081749400259,0.027936590436590438
0,Toucan Gang #9823,,Regular,Parakeet,,Dalton,,3,,0.5440488565488566,0.0498960498960499,,0.028783330390252517,,0.207576078945053,0.028783330390252517,0.5440488565488566
0,Toucan Gang #1835,,Regular,Albino,,Red Racing Suit,,3,,0.5440488565488566,0.05197505197505198,,0.01995408793925481,,0.20532599882105443,0.01995408793925481,0.5440488565488566
0,Toucan Gang #8869,Devil,Regular,Regular,Laurel,Military,,5,0.04530252356339313,0.5440488565488566,0.4744022869022869,0.029894814541428307,0.033551121313791274,,0.2254399205739513,0.029894814541428307,0.5440488565488566
0,Toucan Gang #1371,Crying,Regular,Regular,Cop,Cowboy,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.02768038383465584,0.027194066749072928,,0.23801568128797174,0.027194066749072928,0.5440488565488566
0,Toucan Gang #2774,,Regular,Cockatiel Open,Yellow Headband,Robin,,4,,0.5440488565488566,0.012084199584199585,0.026942240265731686,0.017658484901995408,,0.1501834453251958,0.012084199584199585,0.5440488565488566
0,Toucan Gang #6771,,Regular,Red Macaw,Purple Headband,Vader,,4,,0.5440488565488566,0.05275467775467776,0.028233991511348956,0.0028253575843192654,,0.15696572084980065,0.0028253575843192654,0.5440488565488566
0,Toucan Gang #7259,,Red Devil,Regular,,Ninja Suit,,3,,0.017411642411642413,0.4744022869022869,,0.018541409147095178,,0.1701184461536748,0.017411642411642413,0.4744022869022869
0,Toucan Gang #7464,,Albino,Diamond,,Military,Chained,4,,0.028846153846153848,0.0242983367983368,,0.033551121313791274,0.48218029350104824,0.14221897636483255,0.0242983367983368,0.48218029350104824
0,Toucan Gang #8266,,Chameleon,Regular,Ninja,Lumberjack,,4,,0.036642411642411644,0.4744022869022869,0.010703081749400259,0.029136500088292425,,0.1377210700955978,0.010703081749400259,0.4744022869022869
0,Toucan Gang #5139,,Regular,Regular,Elvis,Polo,,4,,0.5440488565488566,0.4744022869022869,0.028049455619117918,0.024721878862793572,,0.2678056194832638,0.024721878862793572,0.5440488565488566
0,Toucan Gang #250,Sleepy,Regular,Parakeet,Elvis,Cowboy,,5,0.11705685618729098,0.5440488565488566,0.0498960498960499,0.028049455619117918,0.027194066749072928,,0.15324905700007765,0.027194066749072928,0.5440488565488566
0,Toucan Gang #5955,,Regular,Regular,Emperor,Toga,,4,,0.5440488565488566,0.4744022869022869,0.017161837977486622,0.027017481900052976,,0.26565761583217085,0.017161837977486622,0.5440488565488566
0,Toucan Gang #9849,,Snake,Gold Open,Party Hat,Peter Toupan,,4,,0.015592515592515593,0.010005197505197506,0.028233991511348956,0.025781387956913298,,0.01990327314149384,0.010005197505197506,0.028233991511348956
0,Toucan Gang #5049,,Regular,Regular,Viking,Blue Jersey,,4,,0.5440488565488566,0.4744022869022869,0.017899981546410777,0.02754723644711284,,0.2659745903611668,0.017899981546410777,0.5440488565488566
0,Toucan Gang #7959,Laser,Regular,Gold,Crown,Nindo,,5,0.07236242018850715,0.5440488565488566,0.031185031185031187,0.021406163498800517,0.02984283948437224,,0.13976906218111357,0.021406163498800517,0.5440488565488566
0,Toucan Gang #1767,Furious,Red Macaw,Cyborg Open,Magician,Scarf,,5,0.11675281240498632,0.048466735966735966,0.007146569646569647,0.019560804576490128,0.029136500088292425,,0.0442126845366149,0.007146569646569647,0.11675281240498632
0,Toucan Gang #7524,Robin,Cheetah,Red Devil Open,,Polo,,4,0.06688963210702341,0.028066528066528068,0.005587318087318088,,0.024721878862793572,,0.03131633928091578,0.005587318087318088,0.06688963210702341
0,Toucan Gang #9158,Robin,Regular,Regular Open,,Toga,,4,0.06688963210702341,0.5440488565488566,0.027936590436590438,,0.027017481900052976,,0.16647314024813084,0.027017481900052976,0.5440488565488566
0,Toucan Gang #3350,,Regular,Cockatiel,Punk,Red Jersey,,4,,0.5440488565488566,0.04196985446985447,0.028787599188042075,0.02666431220201307,,0.16036765560219154,0.02666431220201307,0.5440488565488566
0,Toucan Gang #7029,,Regular,Red Macaw,Pirate,Red Racing Suit,,4,,0.5440488565488566,0.05275467775467776,0.01900719689979701,0.01995408793925481,,0.15894120478564655,0.01900719689979701,0.5440488565488566
0,Toucan Gang #2466,Snake,Gold,Regular,,Emperor,,4,0.09060504712678626,0.012084199584199585,0.4744022869022869,,0.01377361822355642,,0.14771628795920727,0.012084199584199585,0.4744022869022869
0,Toucan Gang #9209,Furious,Regular,Albino,Viking,Scarf,,5,0.11675281240498632,0.5440488565488566,0.05197505197505198,0.017899981546410777,0.029136500088292425,,0.15196264051271963,0.017899981546410777,0.5440488565488566
0,Toucan Gang #7926,,Regular,Regular,Ninja,Red Racing Suit,,4,,0.5440488565488566,0.4744022869022869,0.010703081749400259,0.01995408793925481,,0.26227707828494967,0.010703081749400259,0.5440488565488566
0,Toucan Gang #3155,Scar,Regular,Alien Open,,Purple Jersey,,4,0.10276679841897234,0.5440488565488566,0.005067567567567568,,0.028783330390252517,,0.17016663823141223,0.005067567567567568,0.5440488565488566
0,Toucan Gang #6322,Snake,Parakeet,Regular,Sushi Chef,Detective,,5,0.09060504712678626,0.04677754677754678,0.4744022869022869,0.026942240265731686,0.032138442521631644,,0.13417311271879667,0.026942240265731686,0.4744022869022869
0,Toucan Gang #8066,,Regular,Regular,Flower Crown,Doctor,,4,,0.5440488565488566,0.4744022869022869,0.02952574275696623,0.02666431220201307,,0.26866029960253074,0.02666431220201307,0.5440488565488566
0,Toucan Gang #5477,Blind,Regular,Cockatiel Open,Doctor,Cowboy,,5,0.09972636059592581,0.5440488565488566,0.012084199584199585,0.02601956080457649,0.027194066749072928,,0.14181460885652625,0.012084199584199585,0.5440488565488566
0,Toucan Gang #2408,Stoner,Regular,Parakeet,Laurel,,,4,0.12100942535725144,0.5440488565488566,0.0498960498960499,0.029894814541428307,,,0.18621228658589656,0.029894814541428307,0.5440488565488566
